id_auth;content;type;ana
Edwidge_Danticat;American Book Award;ORG;
Edwidge_Danticat;MacArthur;PER;
Edwidge_Danticat;Prix Neustadt International;ORG;
Edwidge_Danticat;Traduite;PER;
Edwidge_Danticat;Créer;LOC;
Edwidge_Danticat;Create Dangerously;PER;
Edwidge_Danticat;The Immigrant Artist at Work;ORG;
Marie-Soeurette_Mathieu;Port;LOC;
Marie-Soeurette_Mathieu;Prince;LOC;
Marie-Soeurette_Mathieu;Haïti;LOC;
Marie-Soeurette_Mathieu;Marie;PER;
Marie-Soeurette_Mathieu;États-Unis;LOC;
Marie-Soeurette_Mathieu;s’;LOC;
Marie-Soeurette_Mathieu;Québec;LOC;
Marie-Soeurette_Mathieu;Licenciée;LOC;
Marie-Soeurette_Mathieu;Université du Québec;LOC;
Marie-Soeurette_Mathieu;Montréal;LOC;
Marie-Soeurette_Mathieu;TESOL;ORG;
Marie-Soeurette_Mathieu;Université Concordia;LOC;
Marie-Soeurette_Mathieu;Romancière;LOC;
Marie-Soeurette_Mathieu;L’;LOC;
Marie-Soeurette_Mathieu;Marie;PER;
Marie-Soeurette_Mathieu;Soeurette Mathieu;PER;
Marie-Soeurette_Mathieu;Comité lavallois des rencontres interculturelles de;ORG;
Marie-Soeurette_Mathieu;Laval;LOC;
Marie-Soeurette_Mathieu;Centre;LOC;
Marie-Soeurette_Mathieu;Combite de Laval;LOC;
Marie-Soeurette_Mathieu;Marie;PER;
Marie-Soeurette_Mathieu;Soeurette Mathieu;PER;
Marie-Soeurette_Mathieu;Laval;LOC;
Marie-Soeurette_Mathieu;Option Laval;LOC;
Marie-Soeurette_Mathieu;Marie;PER;
Marie-Soeurette_Mathieu;Soeurette Mathieu;PER;
Marie-Soeurette_Mathieu;UNÉQ;ORG;
Marie-Soeurette_Mathieu;Union des écrivains et écrivaines du Québec;ORG;
Marie-Soeurette_Mathieu;Société littéraire de Laval;ORG;
Marie-Soeurette_Mathieu;RAPPEL;ORG;
Marie-Soeurette_Mathieu;Laval;LOC;
Marie-Soeurette_Mathieu;Richard Résilard Mathieu;PER;
Marie-Soeurette_Mathieu;Sandra Mathieu Rosalva;PER;
Marie-Soeurette_Mathieu;David Mathieu;PER;
Roland_Morisseau;Roland Morisseau;PER;
Roland_Morisseau;Port-au-Prince;LOC;
Roland_Morisseau;Marie Guilloux;PER;
Roland_Morisseau;lycée Louverture;LOC;
Roland_Morisseau;Aggerholm;ORG;
Roland_Morisseau;Morisseau;PER;
Roland_Morisseau;Anthony Phelps;PER;
Roland_Morisseau;René Philoctète;PER;
Roland_Morisseau;Davertige;PER;Davertige
Roland_Morisseau;Serge Legagneur;PER;
Roland_Morisseau;Auguste Thénor;PER;
Roland_Morisseau;Groupe;ORG;
Roland_Morisseau;Morisseau;PER;
Roland_Morisseau;Phelps;PER;
Roland_Morisseau;Philoctète;PER;
Roland_Morisseau;Rue américaine;LOC;
Roland_Morisseau;Roland;PER;
Roland_Morisseau;s’;PER;
Roland_Morisseau;L’;LOC;
Roland_Morisseau;L’;LOC;
Roland_Morisseau;Roland Morisseau;PER;
Roland_Morisseau;Montréal;LOC;
Roland_Morisseau;Phelps;PER;
Roland_Morisseau;Legagneur;PER;
Roland_Morisseau;Canada;LOC;
Roland_Morisseau;Anthony Phelps;PER;
Roland_Morisseau;Soleil;LOC;
Roland_Morisseau;Morisseau;PER;
Roland_Morisseau;L’;PER;
Roland_Morisseau;N’;LOC;
Roland_Morisseau;Roland ;PER;
Roland_Morisseau;Tes;PER;
Roland_Morisseau;Je l’;PER;
Roland_Morisseau;Réhabilitant;PER;
Roland_Morisseau;La Promeneuse;PER;
Roland_Morisseau;Carmenta Morisseau;PER;
Roland_Morisseau;Mariés;LOC;
Roland_Morisseau;Haïti;LOC;
Roland_Morisseau;Carmenta;PER;
Roland_Morisseau;Roland Morisseau;PER;
Roland_Morisseau;Montréal;LOC;
Roland_Morisseau;Carmenta;PER;
Roland_Morisseau;Malec;PER;
Roland_Morisseau;Stéphane;PER;
Roland_Morisseau;Montréal;LOC;
Roland_Morisseau;Roland Morisseau;PER;
Roland_Morisseau;J’;PER;
Roland_Morisseau;Montréal;LOC;
Roland_Morisseau;s’;LOC;
Roland_Morisseau;s’;PER;
Roland_Morisseau;s’;PER;
Roland_Morisseau;s’;LOC;
Roland_Morisseau;Josaphat;PER;
Roland_Morisseau;Robert Large;PER;Robert
J.-P._Richard_Narcisse;Port-au-Prince;LOC;
J.-P._Richard_Narcisse;Jean;PER;Jean
J.-P._Richard_Narcisse;Pierre Richard Narcisse;PER;
J.-P._Richard_Narcisse;Saint;PER;
J.-P._Richard_Narcisse;Le Cap;LOC;
J.-P._Richard_Narcisse;Haïti;PER;
J.-P._Richard_Narcisse;l’Artibonite;PER;
J.-P._Richard_Narcisse;Souvenans;LOC;
J.-P._Richard_Narcisse;Soukri;LOC;
J.-P._Richard_Narcisse;Badjo;LOC;
J.-P._Richard_Narcisse;Lakou Soukri;PER;
J.-P._Richard_Narcisse;Franck Fouché;PER;
J.-P._Richard_Narcisse;Richard Narcisse;PER;
J.-P._Richard_Narcisse;J;LOC;
J.-P._Richard_Narcisse;Richard Narcisse;PER;
J.-P._Richard_Narcisse;Duvalier II;PER;
J.-P._Richard_Narcisse;Dèy ak Lespwa;PER;
J.-P._Richard_Narcisse;Lyonel Trouillot;PER;
J.-P._Richard_Narcisse;ADAS;ORG;
J.-P._Richard_Narcisse;Syto Cavé;PER;
J.-P._Richard_Narcisse;Hervé Denis;PER;
J.-P._Richard_Narcisse;Théâtre National;LOC;
J.-P._Richard_Narcisse;Lotbò Granrivyè;PER;
J.-P._Richard_Narcisse;s’;PER;
J.-P._Richard_Narcisse;c’;PER;
J.-P._Richard_Narcisse;Recho Etajè;PER;
J.-P._Richard_Narcisse;Georges Castera;PER;
J.-P._Richard_Narcisse;Conjonction 193;ORG;
J.-P._Richard_Narcisse;Surréalisme;ORG;
J.-P._Richard_Narcisse;Révolte;LOC;
J.-P._Richard_Narcisse;Haiti;LOC;
J.-P._Richard_Narcisse;Narcisse;PER;
J.-P._Richard_Narcisse;Massillon Coicou;PER;
J.-P._Richard_Narcisse;L’Impartial;PER;
J.-P._Richard_Narcisse;Pierre Frédérique;PER;
J.-P._Richard_Narcisse;Georges;PER;
J.-P._Richard_Narcisse;La Fresaie;LOC;
J.-P._Richard_Narcisse;s’;PER;
J.-P._Richard_Narcisse;s’;PER;
J.-P._Richard_Narcisse;Forcé;ORG;
J.-P._Richard_Narcisse;Narcisse;PER;
J.-P._Richard_Narcisse;Paul Fadoul;PER;
J.-P._Richard_Narcisse;Pierre;PER;
J.-P._Richard_Narcisse;Richard Narcisse;PER;
J.-P._Richard_Narcisse;J;LOC;
J.-P._Richard_Narcisse;Richard Narcisse;PER;
Ignace_Nau;Auguste Ignace;PER;
Ignace_Nau;Port-au-Prince;LOC;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Pierre Nau;PER;
Ignace_Nau;Pétion;PER;
Ignace_Nau;Boyer;PER;
Ignace_Nau;Jonathas Granville;PER;
Ignace_Nau;Ignace;ORG;
Ignace_Nau;New York;LOC;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Pierre Boyer;PER;
Ignace_Nau;Émile Nau;PER;
Ignace_Nau;Cénacle;LOC;
Ignace_Nau;Coriolan;PER;
Ignace_Nau;Céligny;PER;
Ignace_Nau;Beaubrun Ardouin;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;c’;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Léon;PER;
Ignace_Nau;François Hoffmann;PER;
Ignace_Nau;Haïtien;PER;
Ignace_Nau;Anthologie;LOC;
Ignace_Nau;Pierre;PER;
Ignace_Nau;Raymond Dumas;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;c’;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Haïtien;PER;
Ignace_Nau;c’;PER;
Ignace_Nau;Cénacle;LOC;
Ignace_Nau;l’École;PER;
Ignace_Nau;École;ORG;
Ignace_Nau;s’;PER;
Ignace_Nau;Le Républicain;ORG;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;P;PER;
Ignace_Nau;R. Dumas;PER;
Ignace_Nau;J. Tatin;PER;
Ignace_Nau;J. Tatin;PER;
Ignace_Nau;P;LOC;
Ignace_Nau;R. Dumas;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;L’;LOC;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;l’Hexagone;PER;
Ignace_Nau;Célestine;LOC;
Ignace_Nau;Le Camp;LOC;
Ignace_Nau;Pernier;LOC;
Ignace_Nau;La Veillée;LOC;
Ignace_Nau;Célestine;LOC;
Ignace_Nau;Michel;PER;
Ignace_Nau;Camp;LOC;
Ignace_Nau;Pernier;LOC;
Ignace_Nau;Célestine;LOC;
Ignace_Nau;Français;LOC;
Ignace_Nau;Camp;LOC;
Ignace_Nau;Pernier;LOC;
Ignace_Nau;Michel;PER;
Ignace_Nau;Azic;PER;
Ignace_Nau;Michel;PER;
Ignace_Nau;»;LOC;
Ignace_Nau;Berrou;LOC;
Ignace_Nau;Pompilus;LOC;
Ignace_Nau;Hoffmann;LOC;
Ignace_Nau;Le Lambi;PER;
Ignace_Nau;Nègres;LOC;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Jérome;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;Bourgeois »;PER;
Ignace_Nau;c’;PER;
Ignace_Nau;c’;PER;
Ignace_Nau;Isalina;LOC;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Julien;PER;
Ignace_Nau;Paul;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Paul;PER;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Julien;PER;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Julien;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Jean;PER;Jean
Ignace_Nau;Julien;PER;
Ignace_Nau;Marie Robin;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Paul;PER;
Ignace_Nau;Galba;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Galba;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;Isalina;PER;
Ignace_Nau;Galba;PER;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Conte;LOC;
Ignace_Nau;Hector;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;s’;PER;
Ignace_Nau;Hector;PER;
Ignace_Nau;Furcy;LOC;
Ignace_Nau;Furcy;PER;
Ignace_Nau;Pétion;LOC;
Ignace_Nau;Ville;LOC;
Ignace_Nau;Croix-des-Bouquets;LOC;
Ignace_Nau;Ignace Nau;PER;
Ignace_Nau;Berrou;PER;
Ignace_Nau;Pompilus;PER;
Ignace_Nau;Ignace Nau »;PER;
Ignace_Nau;Auguste Ignace;PER;
Ignace_Nau;du Sud;LOC;
Ignace_Nau;Marie Ursule Bélizaire;PER;
Ignace_Nau;Léogâne;PER;
Ignace_Nau;Frenand Léger;PER;
Anderson_Dovilas;Anderson Dovilas;PER;
Anderson_Dovilas;Port-au-Prince;LOC;
Anderson_Dovilas;Duvalier;PER;
Anderson_Dovilas;Lycée Antênor Firmin;LOC;
Anderson_Dovilas;l’Atelier Création Marcel Gilbert;PER;
Anderson_Dovilas;Bibliothèque;LOC;
Anderson_Dovilas;Carrefour;ORG;
Anderson_Dovilas;Anderson Dovilas;PER;
Anderson_Dovilas;Anderson Dovilas;PER;
Anderson_Dovilas;s’;PER;
Anderson_Dovilas;l’;LOC;
Anderson_Dovilas;Anderson Dovilas;PER;
Anderson_Dovilas;Sosyete Powèt Kreyolofòn;ORG;
Anderson_Dovilas;Société des Poètes Créolophones;ORG;
Anderson_Dovilas;Anderson Dovilas;PER;
Anderson_Dovilas;Ton;PER;
Anderson_Dovilas;Parce;PER;
Anderson_Dovilas;Denise Bernhardt;PER;
Anderson_Dovilas;LinguistiqueA;LOC;
Anderson_Dovilas;Université d'Etat d'Haïti;ORG;
Anderson_Dovilas;UEH;ORG;
Anderson_Dovilas;Faculté d'Ethnologie;ORG;
Anderson_Dovilas;FLA;ORG;
Anderson_Dovilas;Haikiste;PER;
Roussan_Camille;Roussan Camille;PER;
Roussan_Camille;Jacmel;LOC;
Roussan_Camille;Haïti;LOC;
Roussan_Camille;Haïti;LOC;
Roussan_Camille;C’;LOC;
Roussan_Camille;lycée Pinchinat;LOC;
Roussan_Camille;Institut Tippenhauer;ORG;
Roussan_Camille;lycée Pétion;LOC;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;Charles Moravia;PER;
Roussan_Camille;Haïti;PER;
Roussan_Camille;Journal;PER;
Roussan_Camille;État;LOC;
Roussan_Camille;Légation d’Haïti;ORG;
Roussan_Camille;Paris;LOC;
Roussan_Camille;Camille;PER;
Roussan_Camille;Europe;LOC;
Roussan_Camille;Haïti;LOC;
Roussan_Camille;Casablanca;LOC;
Roussan_Camille;Nedje ;PER;
Roussan_Camille;Assaut;PER;
Roussan_Camille;Haïti;LOC;
Roussan_Camille;Roussan Camille;PER;
Roussan_Camille;Europe;LOC;
Roussan_Camille;États-Unis;LOC;
Roussan_Camille;Nations;ORG;
Roussan_Camille;Unies;LOC;
Roussan_Camille;San Francisco;LOC;
Roussan_Camille;City Hall;LOC;
Roussan_Camille;New York;LOC;
Roussan_Camille;Fiorella LaGuardia;PER;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;André Breton;PER;
Roussan_Camille;Aimé Césaire;PER;
Roussan_Camille;Wilfredo Lam;PER;
Roussan_Camille;Jean;PER;Jean
Roussan_Camille;Paul Sartre;PER;
Roussan_Camille;Jean Brierre;PER;Jean
Roussan_Camille;René Piquion;PER;
Roussan_Camille;Émile Roumer;PER;
Roussan_Camille;Jacques Roumain;PER;
Roussan_Camille;Félix Morisseau;PER;
Roussan_Camille;Leroy;PER;
Roussan_Camille;Camille;PER;
Roussan_Camille;département de la Santé publique;LOC;
Roussan_Camille;Tourisme;LOC;
Roussan_Camille;Haiti;PER;
Roussan_Camille;Journal;PER;
Roussan_Camille;Le National;ORG;
Roussan_Camille;Simone Vaillant;PER;
Roussan_Camille;Estimé;PER;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;Camille;PER;
Roussan_Camille;Antilles;LOC;
Roussan_Camille;Cuba;LOC;
Roussan_Camille;Mexique;LOC;
Roussan_Camille;Belgique;LOC;
Roussan_Camille;Suisse;LOC;
Roussan_Camille;l’Exposition;LOC;
Roussan_Camille;place du Champs de Mars;LOC;
Roussan_Camille;Estimé;PER;
Roussan_Camille;Paul;PER;
Roussan_Camille;Eugène Magloire;PER;
Roussan_Camille;Camille;PER;
Roussan_Camille;Magloire;PER;
Roussan_Camille;Camille;PER;
Roussan_Camille;Laura Trouillot;PER;
Roussan_Camille;Jean;PER;Jean
Roussan_Camille;Fédora;PER;
Roussan_Camille;Camille;PER;
Roussan_Camille;Chrysler;ORG;
Roussan_Camille;Cadillac;ORG;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;la Havane;LOC;
Roussan_Camille;Havane ;PER;
Roussan_Camille;Cuba;LOC;
Roussan_Camille;Lola;PER;
Roussan_Camille;Havane;LOC;
Roussan_Camille;Nairobi;LOC;
Roussan_Camille;Laos;LOC;
Roussan_Camille;Salués;PER;
Roussan_Camille;Fidel Castro;PER;
Roussan_Camille;Camille;PER;
Roussan_Camille;Roussan Camille;PER;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;Berrou;LOC;
Roussan_Camille;Pradel;PER;
Roussan_Camille;Mario L.;PER;
Roussan_Camille;Roussan Camille;PER;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;Collège Roussan Camille;LOC;
Roussan_Camille;F. Raphaël Berrou;PER;
Roussan_Camille;Pradel Pompilus;PER;
Roussan_Camille;Port-au-Prince;LOC;
Roussan_Camille;Caraïbes;LOC;
Roussan_Camille;D’;LOC;
Marc_Exavier;Marc K. Exavier;PER;
Marc_Exavier;Saint;LOC;
Marc_Exavier;Louis du Nord;PER;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Port-au-Prince;LOC;
Marc_Exavier;Lettres Modernes;LOC;
Marc_Exavier;École Normale;ORG;
Marc_Exavier;Marc Exavier;PER;
Marc_Exavier;Lycée Toussaint Louverture;ORG;
Marc_Exavier;Lycée de la Croix des Bouquets;LOC;
Marc_Exavier;Québec;LOC;
Marc_Exavier;Maîtrise;LOC;
Marc_Exavier;Éducation;LOC;
Marc_Exavier;Université de Montréal;LOC;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Université Quisqueya;ORG;
Marc_Exavier;École Normale;ORG;
Marc_Exavier;Université d’;ORG;
Marc_Exavier;Marc Exavier;PER;
Marc_Exavier;Radio Nationale;ORG;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Radio Tropic FM;ORG;
Marc_Exavier;Canada;LOC;
Marc_Exavier;Marc Exavier;PER;
Marc_Exavier;Radio Nationale;ORG;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Radio Solidarité;ORG;
Marc_Exavier;CLAC;ORG;
Marc_Exavier;Ministère de la Culture et de la Communication;ORG;
Marc_Exavier;Directeur Général de la Radio Nationale;PER;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Marc Exavier;PER;
Marc_Exavier;Magloire;LOC;
Marc_Exavier;Saint;LOC;
Marc_Exavier;Aude;LOC;
Marc_Exavier;l’Atelier;PER;
Marc_Exavier;Association Action pour la Lecture;ORG;
Marc_Exavier;APOLECT;ORG;
Marc_Exavier;Haïtiens;LOC;
Marc_Exavier;Marc Exavier;PER;
Marc_Exavier;Ver(t;LOC;
Marc_Exavier;Terre;LOC;
Marc_Exavier;Marc K. Exavier;PER;
Marc_Exavier;Saint;LOC;
Marc_Exavier;Louis du Nord;PER;
Marc_Exavier;Haïti;LOC;
Marc_Exavier;Port-au-Prince;LOC;
Marc_Exavier;Lettres Modernes;LOC;
Marc_Exavier;École Normale;ORG;
Lenous_Suprice;Lenous Guillaume Suprice;PER;
Lenous_Suprice;Nounous;PER;
Lenous_Suprice;Fond-des-blancs;LOC;
Lenous_Suprice;Haïti;LOC;
Lenous_Suprice;État;LOC;
Lenous_Suprice;Port-au-Prince;LOC;
Lenous_Suprice;Haïti;LOC;
Lenous_Suprice;Toussaint;LOC;
Lenous_Suprice;Louverture;PER;
Lenous_Suprice;Alexandre;PER;
Lenous_Suprice;Pétion;LOC;
Lenous_Suprice;Centre;LOC;
Lenous_Suprice;Québec;LOC;
Lenous_Suprice;Polyvalente Pierre;LOC;
Lenous_Suprice;Dupuy;LOC;
Lenous_Suprice;Cégep du Vieux;LOC;
Lenous_Suprice;Montréal;LOC;
Lenous_Suprice;Montréal;LOC;
Lenous_Suprice;Université du Québec;LOC;
Lenous_Suprice;Montréal;LOC;
Lenous_Suprice;Lenous Suprice;ORG;
Lenous_Suprice;Commission scolaire de Montréal;ORG;
Lenous_Suprice;Nounous;PER;
Lenous_Suprice;Rêverrant;PER;
Lenous_Suprice;Bwamitan;PER;
Lenous_Suprice;Haïti;LOC;
Lenous_Suprice;Progrès;LOC;
Lenous_Suprice;Suivront;PER;
Lenous_Suprice;Pierre Raymond Dumas;PER;
Lenous_Suprice;Dumas;PER;
Lenous_Suprice;Dumas;PER;
Lenous_Suprice;Nounous;PER;
Lenous_Suprice;Edgard Gousse;PER;
Lenous_Suprice;Nounous;PER;
Lenous_Suprice;Entre Parenthèses;LOC;
Lenous_Suprice;Envol;LOC;
Lenous_Suprice;Haïti Progrès;LOC;
Lenous_Suprice;Haïti;LOC;
Lenous_Suprice;Le Lien;LOC;
Lenous_Suprice;Muse;LOC;
Lenous_Suprice;LittéRéalité;LOC;
Lenous_Suprice;Le Sabord;LOC;
Lenous_Suprice;Tanbou;LOC;
Lenous_Suprice;Impliqué;LOC;
Lenous_Suprice;Bureau de la Communauté haïtienne de Montréal;ORG;
Lenous_Suprice;CREP;LOC;
Lenous_Suprice;Centre Gabrielle;LOC;
Lenous_Suprice;Roy;PER;
Lenous_Suprice;N A Rive de Montréal;LOC;
Lenous_Suprice;Festival International de poésie;ORG;
Lenous_Suprice;Union des écrivaines et des écrivains québécois;ORG;
Lenous_Suprice;Écrivains francophones;LOC;
Lenous_Suprice;Amérique;LOC;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Sosyete Koukouy Ayiti;PER;
Ileus_Papillon;Tanbou;LOC;
Ileus_Papillon;Literè;LOC;
Ileus_Papillon;Port;LOC;
Ileus_Papillon;Margot;LOC;
Ileus_Papillon;Haïti;LOC;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Faculté d’;ORG;
Ileus_Papillon;Université d’;ORG;
Ileus_Papillon;Radio;ORG;
Ileus_Papillon;CUEP;ORG;
Ileus_Papillon;Diseur;LOC;
Ileus_Papillon;Vendredis littéraires;LOC;
Ileus_Papillon;Lyonel Trouillot;PER;
Ileus_Papillon;Bibliothèque Araka;PER;
Ileus_Papillon;Bibliothèque Justin;PER;
Ileus_Papillon;Carrefour;ORG;
Ileus_Papillon;Institut Français;ORG;
Ileus_Papillon;Haïti;LOC;
Ileus_Papillon;Tanbou;LOC;
Ileus_Papillon;Literè;LOC;
Ileus_Papillon;Vandredi;LOC;
Ileus_Papillon;Etno;LOC;
Ileus_Papillon;Radio Fantastique de Port-Margot;ORG;
Ileus_Papillon;Stéphanie François;PER;
Ileus_Papillon;Siwomyèl;PER;
Ileus_Papillon;Radio Planèt Kreyòl;LOC;
Ileus_Papillon;Radio Fantastique;ORG;
Ileus_Papillon;Port;LOC;
Ileus_Papillon;Margot;LOC;
Ileus_Papillon;Haïti;LOC;
Ileus_Papillon;Marche;LOC;
Ileus_Papillon;Haïti Press;ORG;
Ileus_Papillon;HPN;ORG;
Ileus_Papillon;L’;ORG;
Ileus_Papillon;Faculté d’;ORG;
Ileus_Papillon;Université d’;ORG;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;L’;PER;
Ileus_Papillon;Faculté d’;ORG;
Ileus_Papillon;UEH;ORG;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Radio Vision 2000;ORG;
Ileus_Papillon;Valéry Numa;PER;
Ileus_Papillon;Darly Valet;PER;
Ileus_Papillon;Ranmase;PER;
Ileus_Papillon;Radio Caraïbes FM;LOC;
Ileus_Papillon;Jean Monard Métellus;PER;Jean
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Haïti;LOC;
Ileus_Papillon;Iléus Papillon;PER;
Ileus_Papillon;Revolisyon;LOC;
Ileus_Papillon;J’;PER;
Ileus_Papillon;J’;PER;
Ileus_Papillon;Murmurer;LOC;
Ileus_Papillon;Ville;LOC;
Ileus_Papillon;Ville;LOC;
Ileus_Papillon;Vendue;LOC;
Ileus_Papillon;Vouloir;PER;
Ileus_Papillon;Kreyòl;PER;
Ileus_Papillon;Papillon;PER;
Ileus_Papillon;Chimen;PER;
Ileus_Papillon;Peyi;PER;
Ileus_Papillon;Port-au-Prince;LOC;
Ileus_Papillon;Radio Nationale;ORG;
Ileus_Papillon;Haïti;ORG;
Ileus_Papillon;Fréquence;LOC;
Ileus_Papillon;Plurielle;LOC;
Ileus_Papillon;France;LOC;
Ileus_Papillon;Radio Vision 2000;ORG;
Ileus_Papillon;Dominique Batraville;PER;
Gary_Victor;Gary Victor;PER;
Gary_Victor;Port-au-Prince;LOC;
Gary_Victor;Haïti;LOC;
Gary_Victor;Gary Victor;PER;
Gary_Victor;Le Nouveau Monde;ORG;
Gary_Victor;Victor s’;PER;
Gary_Victor;Djamina ;PER;
Gary_Victor;Victor;PER;
Gary_Victor;Albert Buron;PER;
Gary_Victor;Profil;ORG;
Gary_Victor;Sonson Pipirit;PER;
Gary_Victor;Profil;PER;
Gary_Victor;Gary Victor;PER;
Gary_Victor;Vents d’Ailleurs;PER;
Gary_Victor;Gary Victor;PER;
Gary_Victor;d’;PER;
Gary_Victor;c’;PER;
Gary_Victor;l’;LOC;
Gary_Victor;Haïtiens;LOC;
Gary_Victor;Gary Victor;PER;
Gary_Victor;Victor;PER;
Gary_Victor;Ministère de la Planification ;ORG;
Gary_Victor;Conseil Électoral Provisoire;ORG;
Gary_Victor;Directeur Général;PER;
Gary_Victor;Ministère de la Culture;ORG;
Gary_Victor;Secrétaire Général du Sénat de la République d’Haïti;ORG;
Gary_Victor;Radio;LOC;
Gary_Victor;Métropole;LOC;
Gary_Victor;Piwouli;LOC;
Gary_Victor;Télé;PER;
Gary_Victor;Victor;PER;
Gary_Victor;Piwouli;PER;
Gary_Victor;Zenglendo;ORG;
Gary_Victor;Daniel Marcelin;PER;
Gary_Victor;Port-au-Prince;LOC;
Gary_Victor;Arnold Anthonin;PER;
Gary_Victor;Victor;PER;
Gary_Victor;Daniel Marcelin;PER;
Gary_Victor;Port-au-Prince;LOC;
Gary_Victor;Gary Victor;PER;
Gary_Victor;Port-au-Prince;LOC;
Gary_Victor;Île;LOC;
Gary_Victor;Yves Chemla;PER;
Stephen_Alexis;Stéphen Alexis;PER;
Stephen_Alexis;Gonaïves;LOC;
Stephen_Alexis;Haïti;LOC;
Stephen_Alexis;Port-au-Prince;LOC;
Stephen_Alexis;Petit Séminaire Collège St. Martial;LOC;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Lydie Nuñez;PER;
Stephen_Alexis;Jacques;PER;
Stephen_Alexis;Stephen Alexis;PER;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;s’;PER;
Stephen_Alexis;Port-au-Prince;LOC;
Stephen_Alexis;Stéphen Alexis;PER;
Stephen_Alexis;Gonaïves;LOC;
Stephen_Alexis;Gonaïves;LOC;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Agathon II;PER;
Stephen_Alexis;Haïti Miroir;PER;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Conseil des secrétaires;ORG;
Stephen_Alexis;État;LOC;
Stephen_Alexis;Anvers;LOC;
Stephen_Alexis;Belgique;LOC;
Stephen_Alexis;Bruxelles;LOC;
Stephen_Alexis;Stéphen Alexis;PER;
Stephen_Alexis;Musée national;LOC;
Stephen_Alexis;Relations;LOC;
Stephen_Alexis;l’ONU;ORG;
Stephen_Alexis;L’;ORG;
Stephen_Alexis;Haïti;LOC;
Stephen_Alexis;Commission intérimaire des Nations Unies;ORG;
Stephen_Alexis;Frondizi;PER;
Stephen_Alexis;Argentine;LOC;
Stephen_Alexis;François Duvalier;PER;
Stephen_Alexis;Stéphen Alexis;PER;
Stephen_Alexis;Port-au-Prince;LOC;
Stephen_Alexis;L’;PER;
Stephen_Alexis;Charlemagne Péralte;PER;
Stephen_Alexis;Jugé;PER;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Lettre;PER;
Stephen_Alexis;République Dominicaine;LOC;
Stephen_Alexis;Sténio Vincent;PER;
Stephen_Alexis;L’Action Nationale;ORG;
Stephen_Alexis;Criton;PER;
Stephen_Alexis;Alexis;PER;
Stephen_Alexis;Maison;LOC;
Stephen_Alexis;Henri Deschamps;PER;
Stephen_Alexis;Abrégé d’Histoire;PER;
Stephen_Alexis;Stéphen Alexis;PER;
Stephen_Alexis;François Duvalier;PER;
Stephen_Alexis;Caracas;LOC;
Stephen_Alexis;Vénézuela;LOC;
